"","V1","V2","V3","V4","V5","V6","V7"
"182","182","-2.45452039546657","-0.122713964271104","-0.234965814039717","0.30021699471796","-25.0847470142862","-23.7423374195868"
"183","183","-1.0684146878892","-1.48821566178133","1.76578171075044","1.86639034005585","-9.29849694182815","-8.14305754659924"
"184","184","-1.09021056416212","-0.409734221595611","1.27727476099765","0.714196673539437","-9.80258922040029","-8.73235405748148"
"185","185","-2.27723651617989","-0.206774609589082","0.08916640665599","0.545691036592937","-24.0943477552996","-23.3959692181856"
"186","186","-1.88459408003679","0.162467612368068","4.28296989980809","2.00437459995823","-13.7785173243822","-15.1051484444025"
"187","187","-1.3014304948137","-0.787616319754875","0.849239962433678","1.39526046275107","-16.313649345822","-15.9210030511475"
"188","188","-1.14214523372138","-0.84563693857163","2.29019412323549","1.62224009447887","-9.70490493653667","-12.8148487586995"
"189","189","-0.75824436855093","-0.965961482809024","4.43027426075722","2.48214075927107","-3.89536438412743","-4.76748720510647"
"190","190","-1.24475605530757","0.00429835740656346","4.19994800768894","3.10510877333874","-12.125514875765","-14.8344975204402"
"191","191","-0.933073665331031","0.127009039058738","3.81037499680045","1.48344151977982","-12.8588267920232","-11.570861426422"
"192","192","-2.08797434023692","-0.904787029586947","-0.391544157846931","-0.340521266510648","-13.3815806323605","-15.9312987251709"
"193","193","-0.856500853364167","0.0431120443262396","4.57865853489478","4.19982395391412","-12.7740845493131","-12.1038209593268"
"194","194","-1.27161851589283","0.208361808020373","3.03723539995325","1.37343220225418","-13.3353369870547","-9.94873173851271"
"195","195","-0.975033580342327","-0.122035545548883","3.55634561531549","3.19551088497922","-6.56303362921383","-6.04757972636805"
"196","196","0.177039565626509","0.0303982752699973","4.94822077275065","4.30000172645091","-1.3035651148798","-0.724233064223003"
"197","197","0.214668496251621","-0.262842770102878","6.1791330844651","4.09655748708178","-4.00245590762277","-0.873931689015081"
"198","198","-0.287525055024253","0.117793399554297","6.31829662130946","3.03926250639638","-2.81972673723422","-3.09080166679564"
"199","199","-0.769041336364376","-0.420477640007118","3.82988590140233","0.820442381196996","-10.119990641422","-5.82496815693704"
"200","200","-0.909937819900583","-0.197369960768359","3.80020550746607","0.524428931131197","-7.44491411795275","-9.36537197085281"
"201","201","-1.34944337451498","-0.792873710637797","2.88581102426146","2.68580637389045","-12.7319492427582","-10.4168133586586"
"202","202","-0.269640582771074","-0.623225506208672","2.9503999506981","2.52809061764329","-8.8188382179811","-7.39580842439315"
"203","203","-0.723424912255059","-0.904378171630554","3.28414993677228","2.7884531019937","-9.51629254225303","-6.41760549953709"
"204","204","-2.39345309129653","-0.150066162531817","0.0110303976324828","0.118090203809353","-23.0316538476028","-23.1798271284489"
"205","205","-1.13282017852402","0.0996282640631469","5.27403041584637","2.36182493900439","-9.47485082397783","-12.0688744520014"
"206","206","-1.13200375303172","-0.48506238656464","4.3209676720796","2.91731607375445","-10.926416687397","-8.51620454505952"
"207","207","-0.808882316931171","0.0699600829882651","6.00956026241563","2.86767405130918","-5.22277402923955","-5.14065569034245"
"208","208","-1.30498647310862","-0.742987498115742","4.31161215622843","3.45930618170942","-7.80511855678005","-6.82969972032282"
"209","209","0.113230500300222","-0.197694455582016","6.69611669037366","4.29008797264288","0.163996666054465","-2.42879159686499"
"210","210","-2.39312596830114","-0.0768696075417638","0.114680277421192","0.368329671896737","-23.466709336649","-22.9888277317686"
"211","211","-1.16527678282952","-0.991062905620933","0.906197651175456","1.12595868750762","-16.2585653380181","-14.8250421550966"
"212","212","-0.681995305454772","-1.09447200763737","1.47331678921662","1.75149072878853","-6.55991252931978","-5.49867435234558"
"213","213","-1.766206262899","-0.627808869287253","2.44923194965604","2.377506584545","-11.8764309630417","-16.2976847346224"
"214","214","-0.7340828834791","-0.0823653235435511","2.65794999185244","2.49548883350399","-12.3042695255346","-11.5802466165723"
"215","215","-1.9992470601433","-0.197757225419859","1.57583989465722","0.844679417421151","-15.6804840369559","-16.22432145186"
"216","216","-2.26585971077411","-0.196313745568792","0.116159432151883","0.699173466827412","-23.1142125839539","-22.2960512070145"
"217","217","-0.77062649719836","-0.567030619550139","5.96634804708452","3.01517278978693","-5.61580384082061","-5.18897476411758"
"218","218","-0.784630702045248","-1.03256502512111","-0.394846987662608","1.09730266987094","-3.46681888301457","-4.03014095690017"
"219","219","-1.47593279794159","-0.20819176353053","1.9556356386175","1.56065746381292","-4.19152991054203","-10.8832252313193"
"220","220","-1.05499671017911","-0.632871408550308","3.67567493927808","3.85169958131511","-10.4486126543902","-5.77793135753145"
"221","221","-0.996139876106744","-0.57701788080156","5.60689501054482","2.88639497891319","-7.50081702310982","-6.67216138374212"
"222","222","-1.05351056279489","-0.774525281566281","4.28300623397487","3.56232359633433","-10.2985467061157","-8.92970790031235"
"223","223","-0.806211071574038","-0.655945606095654","3.4794389229714","3.75780878090626","-6.8166953741657","-6.65623799410332"
"224","224","-0.54726154420597","0.100352148647541","3.63186570244037","2.06250430767454","-6.35910682959118","-6.24410136026715"
"225","225","-1.35956400617308","-0.956275302038516","-0.526585415306443","-0.640357789371039","-16.6103081432248","-13.4595866979983"
"226","226","-1.46477034421046","-0.364883963868206","0.141901649590946","0.864196057169702","-10.7402740558579","-11.9996181664702"
"227","227","-0.779275840249447","-0.178245462007913","1.96414520841886","0.347424270337224","-7.32484521153923","-10.2810316592477"
"228","228","0.221181834043146","-0.0688044055146586","6.45701840870402","4.10232641822158","-3.90582365097583","-2.61022689064306"
"229","229","-2.24081437119141","-0.162540984874847","-0.0743378409018369","0.489262373642495","-22.6151298290597","-22.0928108427798"
"230","230","-1.99671623533217","-0.287151492218374","0.946028779189654","1.17600070258212","-22.0126726906515","-20.7646836388265"
"231","231","-0.513475794505954","0.382402176302427","2.73995675061683","1.22539523803679","-6.70401465150082","-5.16208452357704"
"232","232","-1.31573787360343","-0.707798857892867","0.61943620775096","1.15485751657942","-16.8249363223514","-15.7708140490512"
"233","233","0.126583154077512","-0.111008625733523","6.80332542487198","4.07237837325785","0.0412308542954097","-3.29452939461572"
"234","234","-1.38149377357363","-0.230194075028183","2.11577655610123","1.75571176614985","-7.37046872750192","-8.89582846091002"
"235","235","-1.8536358464388","-0.867698899259419","2.57502533417892","2.64390536700438","-12.7206719391011","-15.4130800402514"
"236","236","-0.135593675781735","-0.564711508241658","4.01331503567328","2.4348883363416","-5.57127000715454","-1.80705983189606"
"237","237","-0.309400597750966","-0.554293160087124","5.37486097628041","4.48565883691172","-3.51218995364811","-2.29834440527078"
"238","238","-1.71544043518308","-0.185731407587723","3.32256199306987","3.3638019527049","-10.8640626425203","-15.7198271477634"
"239","239","-2.23913785180099","0.142795761541842","2.95818372669064","2.11006274488166","-18.2029649497916","-20.1979979823059"
"240","240","-1.3318615146667","-0.308467313391955","2.30081628095393","1.62561961985967","-2.89804621996487","-9.32304806870464"
"241","241","-2.58268280498359","-0.553425992325082","1.66659498596504","1.85912623612083","-24.8720664331074","-22.1254190078978"
"242","242","-0.228762263100564","-0.498651905831243","0.625335684220757","1.13464591448633","-2.39037103583438","-3.46299725726345"
"243","243","-1.5773024315828","-0.118106571071035","3.89097791323671","4.22393674455857","-12.3780647199826","-9.92498478885936"
"244","244","-1.07102734060859","0.108573742541064","2.13095630857085","2.49649820032185","-7.59796407031332","-11.4938723141034"
"245","245","-0.52123737865292","0.148601792008427","2.51940217547469","3.67362802248539","-3.39396624429584","-3.29472589555962"
"246","246","0.121549381289114","-0.880152524058212","4.29661455541436","1.61958034339202","1.12863034005877","1.78519580689407"
"247","247","-1.83484488533485","0.101553479074476","2.10710747496202","1.66137270678283","-12.9935118435929","-16.7165662019276"
"248","248","-0.877323256414921","-0.460324829522073","3.27532728342683","3.45437361515471","-6.9412303638408","-3.91640468054179"
"249","249","-0.311396555214464","-0.14998048526184","4.70666436832621","1.70853302981223","-6.40798525905516","-4.41921217534926"
"250","250","-1.43804009481053","0.330897676410301","2.37726888152861","2.34048805930553","-15.819938344406","-13.5356273264145"
"251","251","0.0533765836049888","-0.0485503199721785","6.79733412679567","4.11555076227558","-1.33115474195618","-2.36652813123526"
"252","252","-1.65341400617511","-0.310041949380147","3.66739327597302","2.36452329148896","-8.93573866768418","-10.8299806255907"
"253","253","-0.4198209035602","-0.0300959027249163","1.90609613761361","-0.668277468172383","-9.09386805965351","-8.90150691879343"
"254","254","0.448868429233031","-0.341201743141944","6.90695899447881","3.45238742567952","1.71918984883232","1.27103112028971"
"255","255","-1.24923059151187","-0.851589502930909","1.01573425453744","0.956119982414438","-13.2488507803979","-9.57864227394305"
"256","256","-2.58504107896764","-0.465232430283363","-0.755975300563618","0.988939997606044","-23.4390469481442","-20.7270048214141"
"257","257","-2.24851073029994","-0.135690504310373","1.20362214746748","1.61300226794108","-16.000651074281","-20.6494358255994"
"258","258","-1.76272310502752","0.538275206744029","3.5571079915722","2.05612506270934","-14.6413672117574","-17.8038758891847"
"259","259","-0.356176408331321","-0.0949781832208004","5.92515774110916","4.20668226170924","-7.91806945983768","-5.64980103138883"
"260","260","-0.230328452226708","-0.0549201770597166","4.37941504646958","3.04193213841402","-6.89126765083785","-3.04133157084014"
"261","261","-2.54593648548207","-1.07855733440882","-0.649600341960156","-0.462009532093197","-21.336394875246","-19.0629984136418"
"262","262","-0.220745538049054","-0.280235827715134","4.4147655185518","4.90931123229524","-6.77888039382126","-3.8726335118019"
"263","263","-1.16131269894586","-0.000678247492527988","0.625878238305602","0.567713157158381","-15.0286298519245","-14.3826514529145"
"264","264","-0.695664338655624","-0.314405909766606","2.73769982817215","1.47638924547443","-4.41298561880129","-8.62079888441318"
"265","265","-2.24844997244392","-0.0228242487724342","0.98650126014377","0.949501701781616","-22.0898487279591","-22.1978171792961"
"266","266","-2.60445179792592","-0.149698749103345","0.107431018126844","0.415710548297051","-22.6256063715478","-24.2046782608477"
"267","267","-0.957260391615354","-1.09480423952632","0.31400128278716","0.374221012847276","-13.4577460201537","-10.1122355585252"
"268","268","0.0225096383633683","0.193039127010701","4.89972394028253","3.5149943541086","-5.66814492875834","-5.23598779196451"
"269","269","-0.50526750206524","0.085468789675787","5.43135019847774","2.8409509962495","-7.57812943709866","-9.79865762361657"
"270","270","-0.749270984780733","-0.496491770136188","2.9173680182433","3.04695458159622","-12.4218092556017","-10.2986575875732"
"271","271","-1.05248069969468","-0.548067685012019","4.57246044790231","4.01211370726174","-8.48259229916637","-12.2577710409137"
"272","272","0.127002872188958","0.11649748974092","4.79159784519324","4.13871960855508","-1.61271805374979","-2.59498504843037"
"273","273","-1.17163698039069","-0.375654188613525","3.88135072575624","2.78828241745591","-10.0800432668066","-13.0525027523754"
"274","274","-1.78099621622852","-0.306341761484176","4.51064202966106","2.86272906376506","-12.1568657072808","-13.5039754556854"
"275","275","-2.37459525763017","-0.214441125240095","0.467537721667156","0.801463318886211","-24.0314128070334","-23.4535351980357"
"276","276","-1.42254732886593","0.297458510300819","3.79156393625846","1.70782278724565","-9.54377083527048","-13.2471934313992"
"277","277","-0.724098485347256","0.00198467369533317","4.26869004318334","0.772633913618511","-6.50997294150057","-7.51045939237822"
"278","278","-0.264752282800764","-0.238820953617393","3.05185009506616","0.627097973919739","-4.67212369458216","-4.81442909144802"
"279","279","-1.42796029150478","0.37796828141862","4.51002699017816","3.83253531145247","-6.72513648437404","-12.1690194508068"
"280","280","-2.38440691949792","-0.245488927445133","1.51055570975961","1.58849740097039","-18.4430692408288","-21.6417696460035"
"281","281","-2.00866029341108","-0.497153342165239","-0.515173997022272","0.277730238941443","-21.0417068433682","-20.5546541624224"
"282","282","-1.2438632855104","-0.501220763746378","3.71356681500035","3.54199974661513","-15.3973732374276","-15.3131367193481"
"283","283","-2.04133928174341","-1.04392264302617","-0.179084441508358","0.111195385724378","-20.0493336603138","-16.4650919980214"
"284","284","-0.710828334402319","0.12293600755709","5.42864929774049","3.63432106796439","-7.52825103509634","-10.5589293578332"
"285","285","-0.243701897002338","-0.32958403031137","2.01710678551298","1.57593390501514","-5.83543952530617","-4.56390082539357"
"286","286","-0.433925301741851","-0.793950822525004","3.55944823550014","3.1343910532126","-6.03684098460786","-7.22152466267487"
"287","287","-2.09749931315031","-0.386576602518597","0.552198967349196","0.928383295484902","-21.0189103150702","-20.2953404287902"
"288","288","-1.23882572221361","0.159870241887025","5.18558450473819","1.95029691580048","-8.55138485288984","-10.580342087536"
"289","289","-0.450550745017247","-0.474774651464732","4.61940192066375","4.54460486622077","-4.50909793353088","-3.38569456463857"
"290","290","-2.44001878877536","-0.205209458041947","-0.038439789884256","0.455433933888291","-24.5167027084611","-23.6679259067589"
"291","291","-0.987094849134401","-0.00950076954688506","4.62775999609538","1.9361160158277","-9.68093118027353","-7.89295352153329"
"292","292","0.177681980084806","0.154258123909642","5.51843664007607","3.82538534924532","-4.17979402940602","-4.29799525277016"
"293","293","-1.45342331980085","0.353674985325823","0.64801581736357","1.24622167201777","-14.6217060077103","-11.0567913850057"
"294","294","-1.49476478183854","-0.420006302423226","1.20823863370584","1.62828098141976","-18.3838759343591","-16.8927193270911"
"295","295","0.0710027232632253","-0.0958184713768357","7.58981544826473","3.54705796121556","-0.184398148727414","-0.729144529207766"
"296","296","-0.308246692721783","0.839441170492857","2.56698907351615","2.36902811513983","-1.20309404483317","-2.84572335738241"
"297","297","-2.2107659368246","-0.239377251537944","1.04089518060815","0.0108534705681591","-19.1814999164848","-20.7049375133809"
"298","298","-2.01514587105102","-1.23920459028767","-0.823098785024371","-0.931630276811876","-19.514078201362","-15.2708307800742"
"299","299","-0.896546837277684","-0.862284280079482","4.75001821154586","3.57349381156475","-6.66323728133373","-9.86355135410093"
"300","300","-2.17672685718056","0.0384460759515716","2.01265185853857","1.47404085809337","-20.0479884185107","-16.2667787438891"
"301","301","-2.49101719833405","-0.391365176921749","1.65876545421909","0.954173902257876","-23.7772328085622","-21.8272770936747"
"302","302","-0.103859515984526","0.397989803371164","2.09704021140105","2.06123406272369","-5.9824062967804","-3.13853538494912"
"303","303","-1.65933049946663","0.305338792348966","1.55063174275577","1.39943002122775","-18.1977125789357","-18.0998321409115"
"304","304","-0.63879078442139","0.156765325611919","4.9584018797435","3.03781018709106","-10.3447363420467","-7.42535714108834"
"305","305","-1.76122427491153","0.043978356482138","3.13711913949917","1.25270656750148","-16.5338886978072","-14.1810589082817"
"306","306","-2.25070355475235","-0.264107988712434","-0.281060538486369","-0.170683723757486","-23.6150472943853","-22.6053104416502"
"307","307","0.0747216679121489","-0.0712959042380834","4.47727699405838","3.04229579451153","-5.81325851349821","-5.63956006592372"
"308","308","-0.888653672734532","0.183992451816601","2.40178635325723","1.48858816348665","-12.6216750071122","-12.4605470811756"
"309","309","-1.0358187073418","0.222477120950809","4.77755165319759","3.64061706657292","-11.1453044868972","-13.3675496470265"
"310","310","-1.66534540737316","-0.325274289560379","3.35737283421052","3.35251037694193","-12.2191529153964","-13.7829105638366"
"311","311","-1.08948316571935","0.433054408250988","5.57565194046322","3.00110417930521","-8.69779211347121","-8.69206880516675"
"312","312","-1.39148512392028","-0.415188193644494","3.78082942060119","2.94257951396489","-16.184366490215","-16.4311052459203"
"313","313","-1.8038773115663","-0.105629066480677","2.09500328420346","2.19247372895648","-11.9796628457818","-14.8295460310533"
"314","314","-1.85297582129651","-1.06173714050181","2.46800452254669","2.48386497251013","-12.1772419944026","-11.7642485388212"
"315","315","-0.618288374507052","-0.398786645446605","6.07856159759727","2.7252565033484","-7.0297499176875","-5.74386840285101"
"316","316","-1.25025221897438","0.0113120931616048","1.29164241362726","0.24030285002577","-12.8768646343363","-9.17619249773858"
"317","317","-2.27947820838566","-0.73056624430363","-0.823141806477422","0.221392538826416","-19.0525896905622","-17.3888835309828"
"318","318","-1.44087589079957","-0.460807498314229","4.3344660462234","1.36433888291801","-10.7511599617498","-12.3370439370853"
"319","319","-1.80296140424879","-0.7077505494628","0.505213874373197","0.977978178467063","-20.0879191706516","-19.9216885419191"
"320","320","-0.0222842273750491","-0.0422051518336999","4.80921168072734","3.57829127021216","-0.367893672951859","-4.87372233211912"
"321","321","-0.0954552996129007","-0.284692198030655","1.9843431242558","1.78356756228483","-4.05854455720409","-2.35585459437576"
"322","322","0.0153803119424193","-0.622984829785448","5.86036312387368","3.67424722353962","-3.0918181853779","-2.45363522840426"
"323","323","0.336039993934127","-0.0466628900896237","3.79220122674811","4.13202876841627","3.07568320556706","1.69366168574137"
"324","324","-0.43435986002843","0.226930567378457","4.38025833461691","3.92834228815972","2.09082168003752","-1.75158437148414"
"325","325","-0.510185067607869","0.18974072486236","3.0146420090117","1.73321848412205","-10.0570183302595","-9.86054650023441"
"326","326","0.165316182039257","0.433272213431579","4.56310559956258","2.97373249410937","0.426032772603643","-3.1131075795019"
"327","327","-0.290975872166597","0.761934405132204","1.55592817032058","0.862326905152129","-7.15706624384608","-7.74764615156639"
"328","328","-1.63895830740402","-0.123202895218656","2.13271292180278","1.91661207256347","-13.2886565339434","-16.4700239776014"
"329","329","-2.51000273977197","-1.01256244575364","-0.247888705445682","0.371104552325402","-23.5631475603769","-19.3413040802288"
"330","330","-1.42390233460819","-0.107476439419483","1.70315426996155","1.58546866776196","-8.58894164850243","-8.63332808060252"
"331","331","-2.19226785556562","-0.15982854441078","-0.349114992225006","0.0169996525707188","-22.166882446792","-21.842816247662"
"332","332","-1.97021772968498","0.0482990314701376","3.21905081660258","3.0739926429517","-14.472647817338","-18.41284783441"
"333","333","-1.80970065863006","0.254193238013597","2.41708559207279","1.36300764271861","-16.717622557514","-12.5791385663782"
"334","334","-0.767572061002852","0.590903301494416","5.23865226927361","2.04726719238082","-8.98090033940163","-7.87900817335521"
"335","335","-2.25467392948289","0.0447305640098341","1.31993930186479","0.685694364384011","-18.256958313611","-20.480166072258"
"336","336","-0.342545245039897","-0.391514679779865","6.02020807225542","3.25237896721266","-2.17376361127326","-3.56164492945483"
"337","337","-2.03599648541521","-0.00912023009526637","1.38369044643668","0.970538956598635","-17.8499908177763","-17.4134290614285"
"338","338","-1.41853492784342","-0.323692509580659","2.39679423935992","1.58014429108618","-3.45811206545223","-8.9117467246492"
"339","339","-0.647045932395181","-0.804255457467205","6.0286269745296","3.5508548201541","-4.73706389901523","-4.2324497838138"
"340","340","-2.27240487487613","-0.106165331295108","0.381565257084095","0.71443783454647","-22.8286444317067","-22.332651878725"
"341","341","-1.65617774614854","0.332964838928334","2.54821965761127","2.94011294744048","-18.1473827559393","-14.9803983853479"
"342","342","-1.07969720912207","-0.360495354612706","3.28896089177375","2.05081387600055","-1.09297743534301","-6.39513700053856"
"343","343","-0.440599024088016","-0.10011315276128","2.44621714606865","3.9857412871915","-5.40615837772204","-4.16645411292828"
"344","344","-0.290928319426662","-0.476502947482873","3.99229669857877","3.45861402655083","2.43723201961841","-4.20618281260377"
"345","345","-2.41838328584509","-0.86726435104194","0.709289565091497","0.422515607874707","-23.1301219484484","-18.5827854615228"
"346","346","-0.525861902964073","0.00792727804802067","7.30496856472734","4.02370835775728","-3.84491130771549","-4.53920149754523"
"347","347","-1.49970720257836","-0.1157160665985","4.24113724366614","3.38602437468265","-12.6414061382578","-9.83407333478671"
"348","348","-0.735373641991337","-0.494069334261227","3.40577045330475","2.84764807805311","-7.97374643725911","-10.2264089911281"
"349","349","-1.58042823791749","-0.0325081560389032","4.59411721531289","2.50153002746227","-13.2755611351882","-14.1641312493736"
"350","350","-1.60417758182075","-0.223286482733873","0.947606138950443","1.44737339478276","-18.9861328057114","-17.9892548645529"
"351","351","-1.27463264248049","-1.02711208486678","0.405521540725189","0.69671914403338","-16.1544777384262","-15.0580681639267"
"352","352","-0.559747729366784","-1.12795946415431","0.137953688213562","1.26832545685807","-2.84844791390386","-3.56403969568193"
"353","353","-0.0921107767105217","-0.73203738940756","3.76179720311374","2.56341428022338","-4.33158780248122","-5.36922097889467"
"354","354","-2.30910301753938","-0.50726025082107","1.67714233311679","2.48080737233493","-19.4449892351388","-20.2011089006068"
"355","355","-0.759930097586626","-0.0118890053100432","0.706214314865755","-1.26309546731237","-5.15681195119691","-5.05252563762104"
"356","356","-0.027119900493301","-0.37097186855449","2.59797362942753","1.39259316881197","-0.0155726239845892","-1.97020501767137"
"357","357","-1.79316966395824","0.283719613800721","4.3687952755061","3.12774038175163","-11.9334523108961","-12.9289579543376"
"358","358","-1.36768772985426","0.371041506842125","2.59032297657336","2.32143490547066","-6.3169086165115","-12.6875151886177"
"359","359","-0.270263733535436","-0.110919941713183","2.1893530289621","1.20904900587759","-1.76907262807205","-4.03572466485976"
"360","360","-0.0610728391098885","-0.960978451538856","1.66354611598811","1.36953111840937","-7.6943720901649","-6.20870695591941"
"361","361","0.190867866869156","-0.117465169813746","6.37378315422539","4.44830893236938","-3.75738453277899","-2.63124916279855"
